"","Network","Show_Name","dct_values","period"
"478","BRVO","LADIES OF LONDON",-0.217608640303825,78
"479","BRVO","LADIES OF LONDON",-0.275632901727306,79
"480","BRVO","LADIES OF LONDON",-0.332698811927306,80
"481","BRVO","LADIES OF LONDON",-0.388598438875847,81
"482","BRVO","LADIES OF LONDON",-0.443127745017425,82
"483","BRVO","LADIES OF LONDON",-0.496087376156743,83
"484","BRVO","LADIES OF LONDON",-0.547283432578514,84
"485","BRVO","LADIES OF LONDON",-0.596528219371525,85
"486","BRVO","LADIES OF LONDON",-0.643640973010487,86
"487","BRVO","LADIES OF LONDON",-0.688448561342148,87
"488","BRVO","LADIES OF LONDON",-0.730786154226406,88
"489","BRVO","LADIES OF LONDON",-0.770497862198129,89
"490","BRVO","LADIES OF LONDON",-0.807437340640914,90
"491","BRVO","LADIES OF LONDON",-0.841468357099258,91
"492","BRVO","LADIES OF LONDON",-0.872465319500343,92
"493","BRVO","LADIES OF LONDON",-0.900313763210091,93
"494","BRVO","LADIES OF LONDON",-0.92491079500977,94
