"","Show_Name","s1_cluster","Network","dct_values","period"
"385","BITTEN","3","SYFY",0.980902420968726,88
"386","BITTEN","3","SYFY",0.984098549639851,89
"387","BITTEN","3","SYFY",0.986947557348286,90
"388","BITTEN","3","SYFY",0.989469699002159,91
"389","BITTEN","3","SYFY",0.991683755804263,92
"390","BITTEN","3","SYFY",0.993606932773315,93
"391","BITTEN","3","SYFY",0.995254765241099,94
"392","BITTEN","3","SYFY",0.996641034719803,95
"393","BITTEN","3","SYFY",0.958917530673933,83
"394","BITTEN","3","SYFY",0.964196458083311,84
"395","BITTEN","3","SYFY",0.969009042003791,85
"396","BITTEN","3","SYFY",0.999780845649842,99
"397","BITTEN","3","SYFY",1,100
"398","BITTEN","3","SYFY",0.997777694494081,96
"399","BITTEN","3","SYFY",0.99867480525126,97
"400","BITTEN","3","SYFY",0.999340481020704,98
"401","BLOOD SWEAT HEELS","4","BRVO",0.978219381000726,6
"402","BLOOD SWEAT HEELS","4","BRVO",0.99562690808722,3
"403","BLOOD SWEAT HEELS","4","BRVO",0.991262315160092,4
"404","BLOOD SWEAT HEELS","4","BRVO",0.985456052748114,5
"405","BLOOD SWEAT HEELS","4","BRVO",0.9352892481892,10
"406","BLOOD SWEAT HEELS","4","BRVO",0.96956631319103,7
"407","BLOOD SWEAT HEELS","4","BRVO",0.9595135747675,8
"408","BLOOD SWEAT HEELS","4","BRVO",0.948080554541918,9
"409","BLOOD SWEAT HEELS","4","BRVO",1,1
"410","BLOOD SWEAT HEELS","4","BRVO",0.998541357440783,2
"411","BLOOD SWEAT HEELS","4","BRVO",0.479692082987619,29
"412","BLOOD SWEAT HEELS","4","BRVO",0.447589344555561,30
"413","BLOOD SWEAT HEELS","4","BRVO",0.415025673480969,31
"414","BLOOD SWEAT HEELS","4","BRVO",0.382054354637518,32
"415","BLOOD SWEAT HEELS","4","BRVO",0.348728601998052,33
"416","BLOOD SWEAT HEELS","4","BRVO",0.315101424523003,34
"417","BLOOD SWEAT HEELS","4","BRVO",0.281225494440658,35
"418","BLOOD SWEAT HEELS","4","BRVO",0.247153018362652,36
"419","BLOOD SWEAT HEELS","4","BRVO",0.212935611665365,37
"420","BLOOD SWEAT HEELS","4","BRVO",0.178624176553648,38
"421","BLOOD SWEAT HEELS","4","BRVO",0.144268784207377,39
"422","BLOOD SWEAT HEELS","4","BRVO",0.109918561394041,40
"423","BLOOD SWEAT HEELS","4","BRVO",0.0756215819117039,41
"424","BLOOD SWEAT HEELS","4","BRVO",0.0414247632065843,42
"425","BLOOD SWEAT HEELS","4","BRVO",0.00737376848803062,43
"426","BLOOD SWEAT HEELS","4","BRVO",-0.0264870853589194,44
"427","BLOOD SWEAT HEELS","4","BRVO",-0.0601149137869489,45
"428","BLOOD SWEAT HEELS","4","BRVO",-0.0934683442740919,46
"429","BLOOD SWEAT HEELS","4","BRVO",-0.126507589459487,47
"430","BLOOD SWEAT HEELS","4","BRVO",-0.159194513527574,48
"431","BLOOD SWEAT HEELS","4","BRVO",-0.191492691668197,49
"432","BLOOD SWEAT HEELS","4","BRVO",-0.223367462467804,50
"433","BLOOD SWEAT HEELS","4","BRVO",0.921164194262319,11
"434","BLOOD SWEAT HEELS","4","BRVO",0.905732402952359,12
"435","BLOOD SWEAT HEELS","4","BRVO",0.889023277849538,13
"436","BLOOD SWEAT HEELS","4","BRVO",0.871068530986035,14
"437","BLOOD SWEAT HEELS","4","BRVO",0.851902091465194,15
"438","BLOOD SWEAT HEELS","4","BRVO",0.831560008004387,16
"439","BLOOD SWEAT HEELS","4","BRVO",0.810080345740172,17
"440","BLOOD SWEAT HEELS","4","BRVO",0.787503077664465,18
"441","BLOOD SWEAT HEELS","4","BRVO",0.76386997107905,19
"442","BLOOD SWEAT HEELS","4","BRVO",0.73922446947291,20
"443","BLOOD SWEAT HEELS","4","BRVO",0.713611570242463,21
"444","BLOOD SWEAT HEELS","4","BRVO",0.687077698688753,22
"445","BLOOD SWEAT HEELS","4","BRVO",0.659670578737962,23
"446","BLOOD SWEAT HEELS","4","BRVO",0.631439100842233,24
"447","BLOOD SWEAT HEELS","4","BRVO",0.60243318752661,25
"448","BLOOD SWEAT HEELS","4","BRVO",0.572703657055016,26
